"Survey","Quarter","Country","Ship","Gear","SweepLngt","GearExp","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","SpecVal","Sex","TotalNo","CatIdentifier","NoMeas","SubFactor","SubWgt","CatCatchWgt","LngtCode","LngtClass","HLNoAtLngt","Valid_Aphia","scientificname"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"5",20,2014,"W",105883,0,NA,7,1,7,1,15900,15900,"0",740,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"5",20,2014,"W",105883,0,NA,7,1,7,1,15900,15900,"0",750,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"6",19,2014,"W",105883,1,NA,1,1,1,1,116,116,"0",250,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"63",18,2014,"W",105883,1,NA,4,1,4,1,3400,3400,"0",280,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"63",18,2014,"W",105883,1,NA,4,1,4,1,3400,3400,"0",415,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"63",18,2014,"W",105883,1,NA,4,1,4,1,3400,3400,"0",505,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"63",18,2014,"W",105883,1,NA,4,1,4,1,3400,3400,"0",650,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"82",12,2014,"W",105883,1,NA,3,1,3,1,5400,5400,"0",550,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"82",12,2014,"W",105883,1,NA,3,1,3,1,5400,5400,"0",670,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"82",12,2014,"W",105883,1,NA,3,1,3,1,5400,5400,"0",765,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",250,2,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",270,2,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",290,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",295,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",320,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",385,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",585,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",600,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",630,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",415,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",440,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",455,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",460,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",465,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"83",49,2014,"W",105883,1,NA,17,1,17,1,9100,9100,"0",540,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",390,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",425,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",430,2,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",435,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",490,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",540,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",545,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",550,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",580,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",590,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",695,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"85",59,2014,"W",105883,1,NA,13,1,13,1,13400,13400,"0",740,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"96",109,2014,"W",105883,1,"M",1,1,1,1,NA,220,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"96",109,2014,"W",105883,1,"F",1,1,1,1,NA,95,".",2500,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"34",60,2014,"W",105883,1,NA,5,1,5,1,1600,1600,"0",120,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"34",60,2014,"W",105883,1,NA,5,1,5,1,1600,1600,"0",130,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"34",60,2014,"W",105883,1,NA,5,1,5,1,1600,1600,"0",150,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"34",60,2014,"W",105883,1,NA,5,1,5,1,1600,1600,"0",330,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"34",60,2014,"W",105883,1,NA,5,1,5,1,1600,1600,"0",450,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,NA,113,2014,"W",105883,1,"M",2,1,2,1,NA,1570,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,NA,113,2014,"W",105883,1,"M",2,1,2,1,NA,1570,".",6000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,NA,113,2014,"W",105883,1,"F",2,1,2,1,NA,1305,".",4600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,NA,113,2014,"W",105883,1,"F",2,1,2,1,NA,1305,".",5100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"98",121,2014,"W",105883,1,"M",7,1,7,1,NA,5080,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"98",121,2014,"W",105883,1,"M",7,1,7,1,NA,5080,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"98",121,2014,"W",105883,1,"M",7,1,7,1,NA,5080,".",4400,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"98",121,2014,"W",105883,1,"M",7,1,7,1,NA,5080,".",4600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"98",121,2014,"W",105883,1,"M",7,1,7,1,NA,5080,".",4700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"98",121,2014,"W",105883,1,"M",7,1,7,1,NA,5080,".",7400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"98",121,2014,"W",105883,1,"F",2,1,2,1,NA,1360,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"98",121,2014,"W",105883,1,"F",2,1,2,1,NA,1360,".",5400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"66",95,2014,"W",105883,1,"F",2,1,2,1,NA,70,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"124",14,2014,"W",105883,1,"M",1,1,1,1,NA,195,".",3200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"100",126,2014,"W",105883,1,"M",1,1,1,1,NA,67,".",3600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"100",126,2014,"W",105883,1,"F",1,1,1,1,NA,1270,".",6000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,NA,116,2014,"W",105883,1,"M",1,1,1,1,NA,590,".",4400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"104",129,2014,"W",105883,1,"M",2,1,2,1,NA,520,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"104",129,2014,"W",105883,1,"M",2,1,2,1,NA,520,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"104",129,2014,"W",105883,1,"F",1,1,1,1,NA,135,".",2700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"M",54,1,54,1,NA,2960,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"M",54,1,54,1,NA,2960,".",2600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"F",48,1,48,1,NA,2880,".",1800,2,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"38",57,2014,"W",105883,1,NA,6,1,6,1,5600,5600,"0",395,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"38",57,2014,"W",105883,1,NA,6,1,6,1,5600,5600,"0",445,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"38",57,2014,"W",105883,1,NA,6,1,6,1,5600,5600,"0",480,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"38",57,2014,"W",105883,1,NA,6,1,6,1,5600,5600,"0",495,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"38",57,2014,"W",105883,1,NA,6,1,6,1,5600,5600,"0",540,1,105883,"Raja clavata"
"BTS",3,"BEL","11BE","BT4A",NA,NA,NA,"38",57,2014,"W",105883,1,NA,6,1,6,1,5600,5600,"0",620,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"F",48,1,48,1,NA,2880,".",1900,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"F",48,1,48,1,NA,2880,".",2000,6,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"F",48,1,48,1,NA,2880,".",2100,13,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"F",48,1,48,1,NA,2880,".",2200,12,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"F",48,1,48,1,NA,2880,".",2300,6,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"74",101,2014,"W",105883,1,"F",48,1,48,1,NA,2880,".",2400,6,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"M",7,1,7,1,NA,5540,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"M",7,1,7,1,NA,5540,".",4400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"M",7,1,7,1,NA,5540,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"M",7,1,7,1,NA,5540,".",5500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"M",7,1,7,1,NA,5540,".",5800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"M",7,1,7,1,NA,5540,".",7400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"F",3,1,3,1,NA,2320,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"F",3,1,3,1,NA,2320,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"82",111,2014,"W",105883,1,"F",3,1,3,1,NA,2320,".",6200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"70",47,2015,"W",105883,1,"F",2,1,2,1,NA,280,".",1600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"70",47,2015,"W",105883,1,"F",2,1,2,1,NA,280,".",3500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"69",48,2015,"W",105883,1,"F",1,1,1,1,NA,340,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",56,2015,"W",105883,1,"M",4,1,4,1,NA,1940,".",1200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",56,2015,"W",105883,1,"M",4,1,4,1,NA,1940,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",56,2015,"W",105883,1,"M",4,1,4,1,NA,1940,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",56,2015,"W",105883,1,"M",4,1,4,1,NA,1940,".",5400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",56,2015,"W",105883,1,"F",3,1,3,1,NA,3340,".",4800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",56,2015,"W",105883,1,"F",3,1,3,1,NA,3340,".",5000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"52",56,2015,"W",105883,1,"F",3,1,3,1,NA,3340,".",6100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"53",57,2015,"W",105883,1,"M",3,1,3,1,NA,3425,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"53",57,2015,"W",105883,1,"M",3,1,3,1,NA,3425,".",5200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"53",57,2015,"W",105883,1,"M",3,1,3,1,NA,3425,".",6000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"53",57,2015,"W",105883,1,"F",1,1,1,1,NA,445,".",5500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"54",58,2015,"W",105883,1,"F",1,1,1,1,NA,310,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"55",61,2015,"W",105883,1,"M",1,1,1,1,NA,570,".",4400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"55",61,2015,"W",105883,1,"F",1,1,1,1,NA,1575,".",6400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"56",62,2015,"W",105883,1,"M",1,1,1,1,NA,220,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"56",62,2015,"W",105883,1,"F",3,1,3,1,NA,665,".",3100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"56",62,2015,"W",105883,1,"F",3,1,3,1,NA,665,".",3300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"56",62,2015,"W",105883,1,"F",3,1,3,1,NA,665,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"57",63,2015,"W",105883,1,"M",1,1,1,1,NA,32,".",1700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"57",63,2015,"W",105883,1,"F",2,1,2,1,NA,225,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4A",NA,NA,NA,"57",63,2015,"W",105883,1,"F",2,1,2,1,NA,225,".",2700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"316",82,2015,"W",105883,1,"M",3,1,3,1,NA,1375,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"316",82,2015,"W",105883,1,"M",3,1,3,1,NA,1375,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"316",82,2015,"W",105883,1,"M",3,1,3,1,NA,1375,".",5400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"316",82,2015,"W",105883,1,"F",1,1,1,1,NA,60,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"M",13,1,13,1,NA,2410,".",2200,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"M",13,1,13,1,NA,2410,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"M",13,1,13,1,NA,2410,".",2500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"M",13,1,13,1,NA,2410,".",2600,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"M",13,1,13,1,NA,2410,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"M",13,1,13,1,NA,2410,".",3600,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"M",13,1,13,1,NA,2410,".",3700,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"M",13,1,13,1,NA,2410,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",2100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",2200,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",2300,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",2600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",2700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",3300,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"309",84,2015,"W",105883,1,"F",14,1,14,1,NA,2260,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"40",90,2015,"W",105883,1,"F",1,1,1,1,NA,395,".",4000,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"38",91,2015,"W",105883,1,"M",1,1,1,1,NA,40,".",1800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"38",91,2015,"W",105883,1,"F",1,1,1,1,NA,90,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"37",92,2015,"W",105883,1,"M",1,1,1,1,NA,245,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"37",92,2015,"W",105883,1,"F",2,1,2,1,NA,285,".",1900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"37",92,2015,"W",105883,1,"F",2,1,2,1,NA,285,".",3300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"36",93,2015,"W",105883,1,"M",4,1,4,1,NA,4850,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"36",93,2015,"W",105883,1,"M",4,1,4,1,NA,4850,".",4700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"36",93,2015,"W",105883,1,"M",4,1,4,1,NA,4850,".",6400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"36",93,2015,"W",105883,1,"M",4,1,4,1,NA,4850,".",6700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"36",93,2015,"W",105883,1,"F",2,1,2,1,NA,800,".",3900,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"36",93,2015,"W",105883,1,"F",2,1,2,1,NA,800,".",4100,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"M",7,1,7,1,NA,1910,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"M",7,1,7,1,NA,1910,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"M",7,1,7,1,NA,1910,".",2800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"M",7,1,7,1,NA,1910,".",3600,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"M",7,1,7,1,NA,1910,".",4200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"M",7,1,7,1,NA,1910,".",4700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"F",5,1,5,1,NA,1395,".",2300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"F",5,1,5,1,NA,1395,".",2600,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"F",5,1,5,1,NA,1395,".",3500,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"49",94,2015,"W",105883,1,"F",5,1,5,1,NA,1395,".",4800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"M",3,1,3,1,NA,2295,".",3700,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"M",3,1,3,1,NA,2295,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"M",3,1,3,1,NA,2295,".",6400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"F",6,1,6,1,NA,1860,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"F",6,1,6,1,NA,1860,".",3300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"F",6,1,6,1,NA,1860,".",3400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"F",6,1,6,1,NA,1860,".",3800,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"F",6,1,6,1,NA,1860,".",4300,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"47",97,2015,"W",105883,1,"F",6,1,6,1,NA,1860,".",4500,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",98,2015,"W",105883,1,"M",16,1,16,1,NA,1180,".",2100,2,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",98,2015,"W",105883,1,"M",16,1,16,1,NA,1180,".",2200,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",98,2015,"W",105883,1,"M",16,1,16,1,NA,1180,".",2300,8,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",98,2015,"W",105883,1,"M",16,1,16,1,NA,1180,".",2400,1,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",98,2015,"W",105883,1,"M",16,1,16,1,NA,1180,".",2500,3,105883,"Raja clavata"
"BTS",3,"ENG","END","BT4AI",NA,NA,NA,"32",98,2015,"W",105883,1,"M",16,1,16,1,NA,1180,".",2600,1,105883,"Raja clavata"
